id,address
294,"Gems Bar and Lounge, Brooklyn, NY"
295,"Ciao Evento, New York, NY"
296,"Tanger Outlets - Deer Park, Deer Park, NY"
297,"200 E Shore Dr, Massapequa, NY"
298,"12 White St, New York, NY"
299,"Ample Hills Creamery Astoria, Queens, NY"
300,"Bill's Supper Club, New York, NY"
301,"Restaurant of the Night, New York, NY"
302,"Village of Victor, Victor, NY"
303,"Winners Palace Event Hall, Brooklyn, NY"
304,"Franklin Square Market, Saratoga Springs, NY"
306,"Long Acre Farms, Macedon, NY"
307,"Pasticceria Rocco, New York, NY"
308,"Rebel Sailor Brewing Company and Kitchen, Shortsville, NY"
309,"Restaurant of the Day, Ithaca, NY"
310,"Threes Brewing, Brooklyn, NY"
311,"Sergio's, Village of Pelham, NY"
312,"Location provided after booking, New York City, NY"
313,"The Dome Arena, Henrietta, NY"
314,"The Dean NYC, New York, NY"
315,"Parlay Astoria, Queens, NY"
316,"Location provided after booking, New York, NY"
317,"Ingersoll Hall, Brooklyn, NY"
318,"Location provided after booking, New York, NY"
319,"Eataly Soho, New York, NY"
320,"The National Arts Club, New York, NY"
321,"The Naked Pig, New York, NY"
322,"Fini Patio Bar, Brooklyn, NY"
323,"MUSAEK, New York, NY"
324,"Location provided after booking, New York, NY"
325,"816 Washington Ave, Brooklyn, NY"
326,"333 Smith St, Brooklyn, NY"
327,"Jackson Heights, Queens, Queens, NY"
328,"Ciao Evento, New York, NY"
329,"Dazzles, South 4th Avenue, Mount Vernon, NY, USA, Mount Vernon, NY"
330,"THE DAWSON 39, Manhattan, NY"
331,"Restaurant of the Week, Buffalo, NY"
332,"Columbus Park (Corner of Bayard St & Mulberry St), New York, NY"
333,"608 Georgia Ave, Brooklyn, NY"
334,"526 Amsterdam Ave, New York, NY"
335,"Sour Mouse, New York, NY"
336,"Hello Meadow BK, Brooklyn, NY"
337,"Downtown Saratoga Springs, Saratoga Springs, NY"
338,"Restaurant of the Week, Hempstead, NY"
339,"Dorsett venue, Brooklyn, NY"
340,"The Haven of The Wild, Chittenango, NY"
341,"Glendoveers, Rochester, NY"
342,"Maison Close Restaurant, New York, NY"
343,"Restaurant of the Week, Leeds, NY"
344,"740 5th Ave, Brooklyn, NY"
345,"Tony D's, Rochester, NY"
347,"Restaurant of the Week, Brooklyn, NY"
348,"Metropolitan Lounge, Buffalo, NY"
349,"The Bryant Park Hotel, New York, NY"
350,"Sugar Mouse, New York, NY"
351,"Bonacci Lounge, Brooklyn, NY"
352,"Savor Vineyards and Wines, Arkport, NY"
353,"1 Stew Leonard Dr, Yonkers, NY"
354,"Thousand Islands Winery, Alexandria Bay, NY"
355,"Cooper's Daughter Spirits at Olde York Farm, Claverack, NY"
356,"428 Sunrise Hwy, Lynbrook, NY"
357,"Ciao Evento, New York, NY"
358,"Chelsea Industrial, New York, NY"
359,"Restaurant of the Week, Utica, NY"
360,"Location provided after booking, New York, NY"
361,"Location provided after booking, Brooklyn, NY"
362,"Restaurant of the Week, Rochester, NY"
363,"80 Franklin St, Brooklyn, NY"
364,"6339 Main St, Chestertown, NY"
365,"1125 1st Ave, New York, NY"
366,"45 Eastdale Ave N, Poughkeepsie, NY"
